dt,hour,hostid,mod,avg_value,max_value,min_value,sample_cnt
2026-07-07,6,host011,cpu_idle,50.59,50.59,50.59,1
2026-07-07,6,host011,cpu_sys,21.78,21.78,21.78,1
2026-07-07,6,host011,cpu_usage,42.12,42.12,42.12,1
2026-07-07,6,host011,cpu_user,41.01,41.01,41.01,1
2026-07-07,6,host011,cpu_wait,1.81,1.81,1.81,1
2026-07-07,6,host011,load1,11.03,11.03,11.03,1
2026-07-07,6,host011,load15,23.12,23.12,23.12,1
2026-07-07,6,host011,load5,18.40,18.40,18.40,1
2026-07-07,6,host011,mem_buff,37655.00,37655.00,37655.00,1
2026-07-07,6,host011,mem_cache,38210.00,38210.00,38210.00,1
2026-07-07,6,host011,mem_free,24405.00,24405.00,24405.00,1
2026-07-07,6,host011,mem_swap,55907.00,55907.00,55907.00,1
2026-07-07,6,host011,mem_used,7771.00,7771.00,7771.00,1
2026-07-07,6,host011,net_in,261.34,261.34,261.34,1
2026-07-07,6,host011,net_out,158.59,158.59,158.59,1
2026-07-07,6,host011,net_pktin,26166.00,26166.00,26166.00,1
2026-07-07,6,host011,net_pktout,85994.00,85994.00,85994.00,1
2026-07-07,6,host011,proc_block,369.00,369.00,369.00,1
2026-07-07,6,host011,proc_run,324.00,324.00,324.00,1
2026-07-07,6,host011,proc_total,195.00,195.00,195.00,1
2026-07-07,6,host012,cpu_idle,47.86,47.86,47.86,1
2026-07-07,6,host012,cpu_sys,29.25,29.25,29.25,1
2026-07-07,6,host012,cpu_usage,29.17,29.17,29.17,1
2026-07-07,6,host012,cpu_user,15.51,15.51,15.51,1
2026-07-07,6,host012,cpu_wait,32.90,32.90,32.90,1
2026-07-07,6,host012,load1,1.18,1.18,1.18,1
2026-07-07,6,host012,load15,30.79,30.79,30.79,1
2026-07-07,6,host012,load5,7.43,7.43,7.43,1
2026-07-07,6,host012,mem_buff,94081.00,94081.00,94081.00,1
2026-07-07,6,host012,mem_cache,36561.00,36561.00,36561.00,1
2026-07-07,6,host012,mem_free,95845.00,95845.00,95845.00,1
2026-07-07,6,host012,mem_swap,130947.00,130947.00,130947.00,1
2026-07-07,6,host012,mem_used,128151.00,128151.00,128151.00,1
2026-07-07,6,host012,net_in,977.62,977.62,977.62,1
2026-07-07,6,host012,net_out,949.96,949.96,949.96,1
2026-07-07,6,host012,net_pktin,21656.00,21656.00,21656.00,1
2026-07-07,6,host012,net_pktout,6507.00,6507.00,6507.00,1
2026-07-07,6,host012,proc_block,284.00,284.00,284.00,1
2026-07-07,6,host012,proc_run,196.00,196.00,196.00,1
2026-07-07,6,host012,proc_total,21.00,21.00,21.00,1
2026-07-07,6,host013,cpu_idle,31.04,31.04,31.04,1
2026-07-07,6,host013,cpu_sys,24.42,24.42,24.42,1
2026-07-07,6,host013,cpu_usage,49.95,49.95,49.95,1
2026-07-07,6,host013,cpu_user,9.78,9.78,9.78,1
2026-07-07,6,host013,cpu_wait,16.36,16.36,16.36,1
2026-07-07,6,host013,load1,20.69,20.69,20.69,1
2026-07-07,6,host013,load15,27.31,27.31,27.31,1
2026-07-07,6,host013,load5,27.93,27.93,27.93,1
2026-07-07,6,host013,mem_buff,26979.00,26979.00,26979.00,1
2026-07-07,6,host013,mem_cache,46992.00,46992.00,46992.00,1
2026-07-07,6,host013,mem_free,2076.00,2076.00,2076.00,1
2026-07-07,6,host013,mem_swap,81507.00,81507.00,81507.00,1
2026-07-07,6,host013,mem_used,84230.00,84230.00,84230.00,1
2026-07-07,6,host013,net_in,867.99,867.99,867.99,1
2026-07-07,6,host013,net_out,640.15,640.15,640.15,1
2026-07-07,6,host013,net_pktin,48049.00,48049.00,48049.00,1
2026-07-07,6,host013,net_pktout,62675.00,62675.00,62675.00,1
2026-07-07,6,host013,proc_block,297.00,297.00,297.00,1
2026-07-07,6,host013,proc_run,100.00,100.00,100.00,1
2026-07-07,6,host013,proc_total,349.00,349.00,349.00,1
2026-07-07,6,host014,cpu_idle,84.15,84.15,84.15,1
2026-07-07,6,host014,cpu_sys,18.98,18.98,18.98,1
2026-07-07,6,host014,cpu_usage,11.42,11.42,11.42,1
2026-07-07,6,host014,cpu_user,16.08,16.08,16.08,1
2026-07-07,6,host014,cpu_wait,1.28,1.28,1.28,1
2026-07-07,6,host014,load1,7.62,7.62,7.62,1
2026-07-07,6,host014,load15,17.68,17.68,17.68,1
2026-07-07,6,host014,load5,11.66,11.66,11.66,1
2026-07-07,6,host014,mem_buff,69979.00,69979.00,69979.00,1
2026-07-07,6,host014,mem_cache,123537.00,123537.00,123537.00,1
2026-07-07,6,host014,mem_free,45162.00,45162.00,45162.00,1
2026-07-07,6,host014,mem_swap,124362.00,124362.00,124362.00,1
2026-07-07,6,host014,mem_used,46293.00,46293.00,46293.00,1
2026-07-07,6,host014,net_in,398.85,398.85,398.85,1
2026-07-07,6,host014,net_out,94.73,94.73,94.73,1
2026-07-07,6,host014,net_pktin,45385.00,45385.00,45385.00,1
2026-07-07,6,host014,net_pktout,3817.00,3817.00,3817.00,1
2026-07-07,6,host014,proc_block,435.00,435.00,435.00,1
2026-07-07,6,host014,proc_run,410.00,410.00,410.00,1
2026-07-07,6,host014,proc_total,278.00,278.00,278.00,1
2026-07-07,6,host015,cpu_idle,70.65,70.65,70.65,1
2026-07-07,6,host015,cpu_sys,22.34,22.34,22.34,1
2026-07-07,6,host015,cpu_usage,72.38,72.38,72.38,1
2026-07-07,6,host015,cpu_user,43.42,43.42,43.42,1
2026-07-07,6,host015,cpu_wait,21.44,21.44,21.44,1
2026-07-07,6,host015,load1,30.26,30.26,30.26,1
2026-07-07,6,host015,load15,19.47,19.47,19.47,1
2026-07-07,6,host015,load5,29.58,29.58,29.58,1
2026-07-07,6,host015,mem_buff,128823.00,128823.00,128823.00,1
2026-07-07,6,host015,mem_cache,11906.00,11906.00,11906.00,1
2026-07-07,6,host015,mem_free,49675.00,49675.00,49675.00,1
2026-07-07,6,host015,mem_swap,50018.00,50018.00,50018.00,1
2026-07-07,6,host015,mem_used,112214.00,112214.00,112214.00,1
2026-07-07,6,host015,net_in,902.95,902.95,902.95,1
2026-07-07,6,host015,net_out,142.33,142.33,142.33,1
2026-07-07,6,host015,net_pktin,67059.00,67059.00,67059.00,1
2026-07-07,6,host015,net_pktout,52592.00,52592.00,52592.00,1
2026-07-07,6,host015,proc_block,44.00,44.00,44.00,1
2026-07-07,6,host015,proc_run,71.00,71.00,71.00,1
2026-07-07,6,host015,proc_total,294.00,294.00,294.00,1
2026-07-07,6,host016,cpu_idle,87.54,87.54,87.54,1
2026-07-07,6,host016,cpu_sys,31.72,31.72,31.72,1
2026-07-07,6,host016,cpu_usage,22.67,22.67,22.67,1
2026-07-07,6,host016,cpu_user,49.40,49.40,49.40,1
2026-07-07,6,host016,cpu_wait,34.59,34.59,34.59,1
2026-07-07,6,host016,load1,7.84,7.84,7.84,1
2026-07-07,6,host016,load15,1.20,1.20,1.20,1
2026-07-07,6,host016,load5,7.06,7.06,7.06,1
2026-07-07,6,host016,mem_buff,29670.00,29670.00,29670.00,1
2026-07-07,6,host016,mem_cache,114948.00,114948.00,114948.00,1
2026-07-07,6,host016,mem_free,34463.00,34463.00,34463.00,1
2026-07-07,6,host016,mem_swap,33499.00,33499.00,33499.00,1
2026-07-07,6,host016,mem_used,127988.00,127988.00,127988.00,1
2026-07-07,6,host016,net_in,598.26,598.26,598.26,1
2026-07-07,6,host016,net_out,773.41,773.41,773.41,1
2026-07-07,6,host016,net_pktin,9093.00,9093.00,9093.00,1
2026-07-07,6,host016,net_pktout,22789.00,22789.00,22789.00,1
2026-07-07,6,host016,proc_block,310.00,310.00,310.00,1
2026-07-07,6,host016,proc_run,60.00,60.00,60.00,1
2026-07-07,6,host016,proc_total,114.00,114.00,114.00,1
2026-07-07,6,host017,cpu_idle,53.00,53.00,53.00,1
2026-07-07,6,host017,cpu_sys,18.69,18.69,18.69,1
2026-07-07,6,host017,cpu_usage,41.88,41.88,41.88,1
2026-07-07,6,host017,cpu_user,5.97,5.97,5.97,1
2026-07-07,6,host017,cpu_wait,6.36,6.36,6.36,1
2026-07-07,6,host017,load1,24.92,24.92,24.92,1
2026-07-07,6,host017,load15,0.36,0.36,0.36,1
2026-07-07,6,host017,load5,25.37,25.37,25.37,1
2026-07-07,6,host017,mem_buff,1616.00,1616.00,1616.00,1
2026-07-07,6,host017,mem_cache,33960.00,33960.00,33960.00,1
2026-07-07,6,host017,mem_free,122805.00,122805.00,122805.00,1
2026-07-07,6,host017,mem_swap,6988.00,6988.00,6988.00,1
2026-07-07,6,host017,mem_used,54211.00,54211.00,54211.00,1
2026-07-07,6,host017,net_in,182.41,182.41,182.41,1
2026-07-07,6,host017,net_out,109.80,109.80,109.80,1
2026-07-07,6,host017,net_pktin,90619.00,90619.00,90619.00,1
2026-07-07,6,host017,net_pktout,27689.00,27689.00,27689.00,1
2026-07-07,6,host017,proc_block,342.00,342.00,342.00,1
2026-07-07,6,host017,proc_run,263.00,263.00,263.00,1
2026-07-07,6,host017,proc_total,486.00,486.00,486.00,1
2026-07-07,6,host018,cpu_idle,67.70,67.70,67.70,1
2026-07-07,6,host018,cpu_sys,15.06,15.06,15.06,1
2026-07-07,6,host018,cpu_usage,71.76,71.76,71.76,1
2026-07-07,6,host018,cpu_user,46.11,46.11,46.11,1
2026-07-07,6,host018,cpu_wait,24.04,24.04,24.04,1
2026-07-07,6,host018,load1,10.03,10.03,10.03,1
2026-07-07,6,host018,load15,20.64,20.64,20.64,1
2026-07-07,6,host018,load5,19.97,19.97,19.97,1
2026-07-07,6,host018,mem_buff,55060.00,55060.00,55060.00,1
2026-07-07,6,host018,mem_cache,115594.00,115594.00,115594.00,1
2026-07-07,6,host018,mem_free,30399.00,30399.00,30399.00,1
2026-07-07,6,host018,mem_swap,22679.00,22679.00,22679.00,1
2026-07-07,6,host018,mem_used,19663.00,19663.00,19663.00,1
2026-07-07,6,host018,net_in,942.39,942.39,942.39,1
2026-07-07,6,host018,net_out,623.86,623.86,623.86,1
2026-07-07,6,host018,net_pktin,84366.00,84366.00,84366.00,1
2026-07-07,6,host018,net_pktout,21662.00,21662.00,21662.00,1
2026-07-07,6,host018,proc_block,49.00,49.00,49.00,1
2026-07-07,6,host018,proc_run,43.00,43.00,43.00,1
2026-07-07,6,host018,proc_total,488.00,488.00,488.00,1
2026-07-07,6,host019,cpu_idle,53.39,53.39,53.39,1
2026-07-07,6,host019,cpu_sys,4.46,4.46,4.46,1
2026-07-07,6,host019,cpu_usage,9.48,9.48,9.48,1
2026-07-07,6,host019,cpu_user,8.92,8.92,8.92,1
2026-07-07,6,host019,cpu_wait,41.71,41.71,41.71,1
2026-07-07,6,host019,load1,13.93,13.93,13.93,1
2026-07-07,6,host019,load15,18.33,18.33,18.33,1
2026-07-07,6,host019,load5,8.28,8.28,8.28,1
2026-07-07,6,host019,mem_buff,40290.00,40290.00,40290.00,1
2026-07-07,6,host019,mem_cache,64264.00,64264.00,64264.00,1
2026-07-07,6,host019,mem_free,113604.00,113604.00,113604.00,1
2026-07-07,6,host019,mem_swap,18125.00,18125.00,18125.00,1
2026-07-07,6,host019,mem_used,38032.00,38032.00,38032.00,1
2026-07-07,6,host019,net_in,856.13,856.13,856.13,1
2026-07-07,6,host019,net_out,738.38,738.38,738.38,1
2026-07-07,6,host019,net_pktin,18345.00,18345.00,18345.00,1
2026-07-07,6,host019,net_pktout,62123.00,62123.00,62123.00,1
2026-07-07,6,host019,proc_block,241.00,241.00,241.00,1
2026-07-07,6,host019,proc_run,57.00,57.00,57.00,1
2026-07-07,6,host019,proc_total,92.00,92.00,92.00,1
2026-07-07,6,host020,cpu_idle,68.74,68.74,68.74,1
2026-07-07,6,host020,cpu_sys,42.79,42.79,42.79,1
2026-07-07,6,host020,cpu_usage,68.57,68.57,68.57,1
2026-07-07,6,host020,cpu_user,26.06,26.06,26.06,1
2026-07-07,6,host020,cpu_wait,27.52,27.52,27.52,1
2026-07-07,6,host020,load1,8.96,8.96,8.96,1
2026-07-07,6,host020,load15,12.79,12.79,12.79,1
2026-07-07,6,host020,load5,17.14,17.14,17.14,1
2026-07-07,6,host020,mem_buff,63211.00,63211.00,63211.00,1
2026-07-07,6,host020,mem_cache,127781.00,127781.00,127781.00,1
2026-07-07,6,host020,mem_free,43974.00,43974.00,43974.00,1
2026-07-07,6,host020,mem_swap,36563.00,36563.00,36563.00,1
2026-07-07,6,host020,mem_used,73916.00,73916.00,73916.00,1
2026-07-07,6,host020,net_in,195.02,195.02,195.02,1
2026-07-07,6,host020,net_out,95.38,95.38,95.38,1
2026-07-07,6,host020,net_pktin,14476.00,14476.00,14476.00,1
2026-07-07,6,host020,net_pktout,54375.00,54375.00,54375.00,1
2026-07-07,6,host020,proc_block,29.00,29.00,29.00,1
2026-07-07,6,host020,proc_run,34.00,34.00,34.00,1
2026-07-07,6,host020,proc_total,171.00,171.00,171.00,1
2026-07-07,7,host001,cpu_idle,77.01,77.01,77.01,1
2026-07-07,7,host001,cpu_sys,12.64,12.64,12.64,1
2026-07-07,7,host001,cpu_usage,74.25,74.25,74.25,1
2026-07-07,7,host001,cpu_user,29.41,29.41,29.41,1
2026-07-07,7,host001,cpu_wait,7.82,7.82,7.82,1
2026-07-07,7,host001,load1,22.97,22.97,22.97,1
2026-07-07,7,host001,load15,5.04,5.04,5.04,1
2026-07-07,7,host001,load5,7.65,7.65,7.65,1
2026-07-07,7,host001,mem_buff,8413.00,8413.00,8413.00,1
2026-07-07,7,host001,mem_cache,61761.00,61761.00,61761.00,1
2026-07-07,7,host001,mem_free,83801.00,83801.00,83801.00,1
2026-07-07,7,host001,mem_swap,83501.00,83501.00,83501.00,1
2026-07-07,7,host001,mem_used,2001.00,2001.00,2001.00,1
2026-07-07,7,host001,net_in,150.33,150.33,150.33,1
2026-07-07,7,host001,net_out,919.86,919.86,919.86,1
2026-07-07,7,host001,net_pktin,57859.00,57859.00,57859.00,1
2026-07-07,7,host001,net_pktout,52163.00,52163.00,52163.00,1
2026-07-07,7,host001,proc_block,24.00,24.00,24.00,1
2026-07-07,7,host001,proc_run,260.00,260.00,260.00,1
2026-07-07,7,host001,proc_total,433.00,433.00,433.00,1
2026-07-07,7,host002,cpu_idle,47.47,47.47,47.47,1
2026-07-07,7,host002,cpu_sys,16.74,16.74,16.74,1
2026-07-07,7,host002,cpu_usage,41.19,41.19,41.19,1
2026-07-07,7,host002,cpu_user,32.41,32.41,32.41,1
2026-07-07,7,host002,cpu_wait,17.29,17.29,17.29,1
2026-07-07,7,host002,load1,6.43,6.43,6.43,1
2026-07-07,7,host002,load15,8.02,8.02,8.02,1
2026-07-07,7,host002,load5,28.08,28.08,28.08,1
2026-07-07,7,host002,mem_buff,78012.00,78012.00,78012.00,1
2026-07-07,7,host002,mem_cache,115391.00,115391.00,115391.00,1
2026-07-07,7,host002,mem_free,125735.00,125735.00,125735.00,1
2026-07-07,7,host002,mem_swap,100021.00,100021.00,100021.00,1
2026-07-07,7,host002,mem_used,100817.00,100817.00,100817.00,1
2026-07-07,7,host002,net_in,446.79,446.79,446.79,1
2026-07-07,7,host002,net_out,952.13,952.13,952.13,1
2026-07-07,7,host002,net_pktin,9903.00,9903.00,9903.00,1
2026-07-07,7,host002,net_pktout,76681.00,76681.00,76681.00,1
2026-07-07,7,host002,proc_block,111.00,111.00,111.00,1
2026-07-07,7,host002,proc_run,171.00,171.00,171.00,1
2026-07-07,7,host002,proc_total,34.00,34.00,34.00,1
2026-07-07,7,host003,cpu_idle,41.59,41.59,41.59,1
2026-07-07,7,host003,cpu_sys,24.55,24.55,24.55,1
2026-07-07,7,host003,cpu_usage,79.62,79.62,79.62,1
2026-07-07,7,host003,cpu_user,6.98,6.98,6.98,1
2026-07-07,7,host003,cpu_wait,21.00,21.00,21.00,1
2026-07-07,7,host003,load1,15.07,15.07,15.07,1
2026-07-07,7,host003,load15,19.44,19.44,19.44,1
2026-07-07,7,host003,load5,5.56,5.56,5.56,1
2026-07-07,7,host003,mem_buff,52088.00,52088.00,52088.00,1
2026-07-07,7,host003,mem_cache,26326.00,26326.00,26326.00,1
2026-07-07,7,host003,mem_free,15664.00,15664.00,15664.00,1
2026-07-07,7,host003,mem_swap,124866.00,124866.00,124866.00,1
2026-07-07,7,host003,mem_used,77887.00,77887.00,77887.00,1
2026-07-07,7,host003,net_in,680.39,680.39,680.39,1
2026-07-07,7,host003,net_out,581.98,581.98,581.98,1
2026-07-07,7,host003,net_pktin,2845.00,2845.00,2845.00,1
2026-07-07,7,host003,net_pktout,89993.00,89993.00,89993.00,1
2026-07-07,7,host003,proc_block,18.00,18.00,18.00,1
2026-07-07,7,host003,proc_run,176.00,176.00,176.00,1
2026-07-07,7,host003,proc_total,50.00,50.00,50.00,1
2026-07-07,7,host004,cpu_idle,56.06,56.06,56.06,1
2026-07-07,7,host004,cpu_sys,12.41,12.41,12.41,1
2026-07-07,7,host004,cpu_usage,10.59,10.59,10.59,1
2026-07-07,7,host004,cpu_user,34.74,34.74,34.74,1
2026-07-07,7,host004,cpu_wait,4.40,4.40,4.40,1
2026-07-07,7,host004,load1,10.53,10.53,10.53,1
2026-07-07,7,host004,load15,7.15,7.15,7.15,1
2026-07-07,7,host004,load5,20.30,20.30,20.30,1
2026-07-07,7,host004,mem_buff,88737.00,88737.00,88737.00,1
2026-07-07,7,host004,mem_cache,32919.00,32919.00,32919.00,1
2026-07-07,7,host004,mem_free,67966.00,67966.00,67966.00,1
2026-07-07,7,host004,mem_swap,59250.00,59250.00,59250.00,1
2026-07-07,7,host004,mem_used,70634.00,70634.00,70634.00,1
2026-07-07,7,host004,net_in,609.62,609.62,609.62,1
2026-07-07,7,host004,net_out,221.47,221.47,221.47,1
2026-07-07,7,host004,net_pktin,84950.00,84950.00,84950.00,1
2026-07-07,7,host004,net_pktout,70785.00,70785.00,70785.00,1
2026-07-07,7,host004,proc_block,29.00,29.00,29.00,1
2026-07-07,7,host004,proc_run,387.00,387.00,387.00,1
2026-07-07,7,host004,proc_total,397.00,397.00,397.00,1
2026-07-07,7,host005,cpu_idle,85.76,85.76,85.76,1
2026-07-07,7,host005,cpu_sys,48.96,48.96,48.96,1
2026-07-07,7,host005,cpu_usage,77.25,77.25,77.25,1
2026-07-07,7,host005,cpu_user,29.25,29.25,29.25,1
2026-07-07,7,host005,cpu_wait,17.61,17.61,17.61,1
2026-07-07,7,host005,load1,9.73,9.73,9.73,1
2026-07-07,7,host005,load15,23.42,23.42,23.42,1
2026-07-07,7,host005,load5,8.17,8.17,8.17,1
2026-07-07,7,host005,mem_buff,24122.00,24122.00,24122.00,1
2026-07-07,7,host005,mem_cache,31600.00,31600.00,31600.00,1
2026-07-07,7,host005,mem_free,6614.00,6614.00,6614.00,1
2026-07-07,7,host005,mem_swap,71946.00,71946.00,71946.00,1
2026-07-07,7,host005,mem_used,70785.00,70785.00,70785.00,1
2026-07-07,7,host005,net_in,294.11,294.11,294.11,1
2026-07-07,7,host005,net_out,440.95,440.95,440.95,1
2026-07-07,7,host005,net_pktin,11043.00,11043.00,11043.00,1
2026-07-07,7,host005,net_pktout,83754.00,83754.00,83754.00,1
2026-07-07,7,host005,proc_block,114.00,114.00,114.00,1
2026-07-07,7,host005,proc_run,433.00,433.00,433.00,1
2026-07-07,7,host005,proc_total,342.00,342.00,342.00,1
2026-07-07,7,host006,cpu_idle,22.03,22.03,22.03,1
2026-07-07,7,host006,cpu_sys,44.10,44.10,44.10,1
2026-07-07,7,host006,cpu_usage,14.94,14.94,14.94,1
2026-07-07,7,host006,cpu_user,48.94,48.94,48.94,1
2026-07-07,7,host006,cpu_wait,29.00,29.00,29.00,1
2026-07-07,7,host006,load1,11.40,11.40,11.40,1
2026-07-07,7,host006,load15,23.09,23.09,23.09,1
2026-07-07,7,host006,load5,21.40,21.40,21.40,1
2026-07-07,7,host006,mem_buff,111366.00,111366.00,111366.00,1
2026-07-07,7,host006,mem_cache,109192.00,109192.00,109192.00,1
2026-07-07,7,host006,mem_free,11853.00,11853.00,11853.00,1
2026-07-07,7,host006,mem_swap,70051.00,70051.00,70051.00,1
2026-07-07,7,host006,mem_used,74872.00,74872.00,74872.00,1
2026-07-07,7,host006,net_in,285.37,285.37,285.37,1
2026-07-07,7,host006,net_out,940.50,940.50,940.50,1
2026-07-07,7,host006,net_pktin,77788.00,77788.00,77788.00,1
2026-07-07,7,host006,net_pktout,33630.00,33630.00,33630.00,1
2026-07-07,7,host006,proc_block,376.00,376.00,376.00,1
2026-07-07,7,host006,proc_run,142.00,142.00,142.00,1
2026-07-07,7,host006,proc_total,304.00,304.00,304.00,1
2026-07-07,7,host007,cpu_idle,25.88,25.88,25.88,1
2026-07-07,7,host007,cpu_sys,1.61,1.61,1.61,1
2026-07-07,7,host007,cpu_usage,14.35,14.35,14.35,1
2026-07-07,7,host007,cpu_user,25.00,25.00,25.00,1
2026-07-07,7,host007,cpu_wait,41.48,41.48,41.48,1
2026-07-07,7,host007,load1,29.00,29.00,29.00,1
2026-07-07,7,host007,load15,12.59,12.59,12.59,1
2026-07-07,7,host007,load5,22.60,22.60,22.60,1
2026-07-07,7,host007,mem_buff,80388.00,80388.00,80388.00,1
2026-07-07,7,host007,mem_cache,14186.00,14186.00,14186.00,1
2026-07-07,7,host007,mem_free,100842.00,100842.00,100842.00,1
2026-07-07,7,host007,mem_swap,28294.00,28294.00,28294.00,1
2026-07-07,7,host007,mem_used,47286.00,47286.00,47286.00,1
2026-07-07,7,host007,net_in,178.69,178.69,178.69,1
2026-07-07,7,host007,net_out,536.78,536.78,536.78,1
2026-07-07,7,host007,net_pktin,24405.00,24405.00,24405.00,1
2026-07-07,7,host007,net_pktout,25649.00,25649.00,25649.00,1
2026-07-07,7,host007,proc_block,181.00,181.00,181.00,1
2026-07-07,7,host007,proc_run,172.00,172.00,172.00,1
2026-07-07,7,host007,proc_total,406.00,406.00,406.00,1
2026-07-07,7,host008,cpu_idle,74.12,74.12,74.12,1
2026-07-07,7,host008,cpu_sys,18.64,18.64,18.64,1
2026-07-07,7,host008,cpu_usage,45.75,45.75,45.75,1
2026-07-07,7,host008,cpu_user,31.57,31.57,31.57,1
2026-07-07,7,host008,cpu_wait,26.65,26.65,26.65,1
2026-07-07,7,host008,load1,21.34,21.34,21.34,1
2026-07-07,7,host008,load15,1.82,1.82,1.82,1
2026-07-07,7,host008,load5,17.35,17.35,17.35,1
2026-07-07,7,host008,mem_buff,56135.00,56135.00,56135.00,1
2026-07-07,7,host008,mem_cache,33477.00,33477.00,33477.00,1
2026-07-07,7,host008,mem_free,57894.00,57894.00,57894.00,1
2026-07-07,7,host008,mem_swap,108244.00,108244.00,108244.00,1
2026-07-07,7,host008,mem_used,130287.00,130287.00,130287.00,1
2026-07-07,7,host008,net_in,929.32,929.32,929.32,1
2026-07-07,7,host008,net_out,983.43,983.43,983.43,1
2026-07-07,7,host008,net_pktin,85073.00,85073.00,85073.00,1
2026-07-07,7,host008,net_pktout,35663.00,35663.00,35663.00,1
2026-07-07,7,host008,proc_block,32.00,32.00,32.00,1
2026-07-07,7,host008,proc_run,56.00,56.00,56.00,1
2026-07-07,7,host008,proc_total,175.00,175.00,175.00,1
2026-07-07,7,host009,cpu_idle,74.90,74.90,74.90,1
2026-07-07,7,host009,cpu_sys,29.00,29.00,29.00,1
2026-07-07,7,host009,cpu_usage,63.17,63.17,63.17,1
2026-07-07,7,host009,cpu_user,24.29,24.29,24.29,1
2026-07-07,7,host009,cpu_wait,19.22,19.22,19.22,1
2026-07-07,7,host009,load1,19.06,19.06,19.06,1
2026-07-07,7,host009,load15,30.58,30.58,30.58,1
2026-07-07,7,host009,load5,29.62,29.62,29.62,1
2026-07-07,7,host009,mem_buff,20649.00,20649.00,20649.00,1
2026-07-07,7,host009,mem_cache,49733.00,49733.00,49733.00,1
2026-07-07,7,host009,mem_free,77974.00,77974.00,77974.00,1
2026-07-07,7,host009,mem_swap,89136.00,89136.00,89136.00,1
2026-07-07,7,host009,mem_used,67772.00,67772.00,67772.00,1
2026-07-07,7,host009,net_in,165.09,165.09,165.09,1
2026-07-07,7,host009,net_out,615.17,615.17,615.17,1
2026-07-07,7,host009,net_pktin,37520.00,37520.00,37520.00,1
2026-07-07,7,host009,net_pktout,84228.00,84228.00,84228.00,1
2026-07-07,7,host009,proc_block,173.00,173.00,173.00,1
2026-07-07,7,host009,proc_run,385.00,385.00,385.00,1
2026-07-07,7,host009,proc_total,327.00,327.00,327.00,1
2026-07-07,7,host010,cpu_idle,58.36,58.36,58.36,1
2026-07-07,7,host010,cpu_sys,24.92,24.92,24.92,1
2026-07-07,7,host010,cpu_usage,79.07,79.07,79.07,1
2026-07-07,7,host010,cpu_user,24.80,24.80,24.80,1
2026-07-07,7,host010,cpu_wait,11.81,11.81,11.81,1
2026-07-07,7,host010,load1,15.10,15.10,15.10,1
2026-07-07,7,host010,load15,27.00,27.00,27.00,1
2026-07-07,7,host010,load5,2.56,2.56,2.56,1
2026-07-07,7,host010,mem_buff,59999.00,59999.00,59999.00,1
2026-07-07,7,host010,mem_cache,105081.00,105081.00,105081.00,1
2026-07-07,7,host010,mem_free,98629.00,98629.00,98629.00,1
2026-07-07,7,host010,mem_swap,58023.00,58023.00,58023.00,1
2026-07-07,7,host010,mem_used,16533.00,16533.00,16533.00,1
2026-07-07,7,host010,net_in,536.95,536.95,536.95,1
2026-07-07,7,host010,net_out,368.64,368.64,368.64,1
2026-07-07,7,host010,net_pktin,16958.00,16958.00,16958.00,1
2026-07-07,7,host010,net_pktout,36093.00,36093.00,36093.00,1
2026-07-07,7,host010,proc_block,5.00,5.00,5.00,1
2026-07-07,7,host010,proc_run,57.00,57.00,57.00,1
2026-07-07,7,host010,proc_total,433.00,433.00,433.00,1
2026-07-07,7,host011,cpu_idle,90.99,90.99,90.99,1
2026-07-07,7,host011,cpu_sys,13.67,13.67,13.67,1
2026-07-07,7,host011,cpu_usage,48.78,48.78,48.78,1
2026-07-07,7,host011,cpu_user,13.59,13.59,13.59,1
2026-07-07,7,host011,cpu_wait,34.53,34.53,34.53,1
2026-07-07,7,host011,load1,8.19,8.19,8.19,1
2026-07-07,7,host011,load15,26.51,26.51,26.51,1
2026-07-07,7,host011,load5,4.65,4.65,4.65,1
2026-07-07,7,host011,mem_buff,62863.00,62863.00,62863.00,1
2026-07-07,7,host011,mem_cache,4861.00,4861.00,4861.00,1
2026-07-07,7,host011,mem_free,102277.00,102277.00,102277.00,1
2026-07-07,7,host011,mem_swap,116460.00,116460.00,116460.00,1
2026-07-07,7,host011,mem_used,90990.00,90990.00,90990.00,1
2026-07-07,7,host011,net_in,145.32,145.32,145.32,1
2026-07-07,7,host011,net_out,40.51,40.51,40.51,1
2026-07-07,7,host011,net_pktin,63513.00,63513.00,63513.00,1
2026-07-07,7,host011,net_pktout,48842.00,48842.00,48842.00,1
2026-07-07,7,host011,proc_block,474.00,474.00,474.00,1
2026-07-07,7,host011,proc_run,78.00,78.00,78.00,1
2026-07-07,7,host011,proc_total,459.00,459.00,459.00,1
2026-07-07,7,host012,cpu_idle,40.25,40.25,40.25,1
2026-07-07,7,host012,cpu_sys,19.03,19.03,19.03,1
2026-07-07,7,host012,cpu_usage,23.39,23.39,23.39,1
2026-07-07,7,host012,cpu_user,26.84,26.84,26.84,1
2026-07-07,7,host012,cpu_wait,28.03,28.03,28.03,1
2026-07-07,7,host012,load1,4.08,4.08,4.08,1
2026-07-07,7,host012,load15,18.13,18.13,18.13,1
2026-07-07,7,host012,load5,19.97,19.97,19.97,1
2026-07-07,7,host012,mem_buff,63150.00,63150.00,63150.00,1
2026-07-07,7,host012,mem_cache,84721.00,84721.00,84721.00,1
2026-07-07,7,host012,mem_free,79711.00,79711.00,79711.00,1
